No.,Time,Source,Destination,Protocol,Length,Info,Class
4598,19.853368,10.10.10.6,10.10.10.30,TCP,67,"80  >  49383 [PSH, ACK] Seq=529 Ack=194 Win=30032 Len=1 TSval=4294941988 TSecr=14118248 [TCP segment of a reassembled PDU]",HueBridge
4599,19.854766,10.10.10.30,10.10.10.6,TCP,66,"49383  >  80 [ACK] Seq=194 Ack=530 Win=88704 Len=0 TSval=14118248 TSecr=4294941988",HueBridge
4600,19.855090,10.10.10.6,10.10.10.30,TCP,527,"80  >  49383 [PSH, ACK] Seq=530 Ack=194 Win=30032 Len=461 TSval=4294941988 TSecr=14118248 [TCP segment of a reassembled PDU]",HueBridge
4601,19.856701,10.10.10.6,10.10.10.30,HTTP,812,"Continuation",HueBridge
4602,19.857861,10.10.10.30,10.10.10.6,TCP,66,"49383  >  80 [ACK] Seq=194 Ack=991 Win=89856 Len=0 TSval=14118249 TSecr=4294941988",HueBridge
4603,19.857976,10.10.10.30,10.10.10.6,TCP,66,"49383  >  80 [ACK] Seq=194 Ack=1738 Win=91264 Len=0 TSval=14118249 TSecr=4294941988",HueBridge
4604,19.858290,10.10.10.30,10.10.10.6,TCP,66,"49383  >  80 [FIN, ACK] Seq=194 Ack=1738 Win=91264 Len=0 TSval=14118249 TSecr=4294941988",HueBridge
4605,19.858507,10.10.10.6,10.10.10.30,TCP,66,"80  >  49383 [ACK] Seq=1738 Ack=195 Win=30032 Len=0 TSval=4294941988 TSecr=14118249",HueBridge
4606,20.348182,10.10.10.30,10.10.10.6,TCP,74,"49373  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14118345 TSecr=0 WS=128",HueBridge
4607,20.348665,10.10.10.6,10.10.10.30,TCP,74,"80  >  49373 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=4294942037 TSecr=14118345 WS=8",HueBridge
4608,20.350770,10.10.10.30,10.10.10.6,TCP,66,"49373  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14118347 TSecr=4294942037",HueBridge
4609,20.351999,10.10.10.30,10.10.10.6,HTTP,258,"GET /api/59df4532a5f9c15ff500b552b69bbc HTTP/1.1 ",HueBridge
4610,20.352359,10.10.10.6,10.10.10.30,TCP,66,"80  >  49373 [ACK] Seq=1 Ack=193 Win=30032 Len=0 TSval=4294942038 TSecr=14118348",HueBridge
4611,20.353136,10.10.10.6,10.10.10.30,TCP,83,"80  >  49373 [PSH, ACK] Seq=1 Ack=193 Win=30032 Len=17 TSval=4294942038 TSecr=14118348 [TCP segment of a reassembled PDU]",HueBridge
4612,20.354561,10.10.10.30,10.10.10.6,TCP,66,"49373  >  80 [ACK] Seq=193 Ack=18 Win=87680 Len=0 TSval=14118348 TSecr=4294942038",HueBridge
4613,20.355048,10.10.10.6,10.10.10.30,TCP,577,"HTTP/1.1 200 OK  [TCP segment of a reassembled PDU]",HueBridge
4614,20.356666,10.10.10.30,10.10.10.6,TCP,66,"49373  >  80 [ACK] Seq=193 Ack=529 Win=88704 Len=0 TSval=14118349 TSecr=4294942038",HueBridge
4615,20.357448,10.10.10.6,10.10.10.30,TCP,67,"80  >  49373 [PSH, ACK] Seq=529 Ack=193 Win=30032 Len=1 TSval=4294942038 TSecr=14118349 [TCP segment of a reassembled PDU]",HueBridge
4616,20.359561,10.10.10.30,10.10.10.6,TCP,66,"49373  >  80 [ACK] Seq=193 Ack=530 Win=88704 Len=0 TSval=14118349 TSecr=4294942038",HueBridge
4617,20.360028,10.10.10.6,10.10.10.30,TCP,1030,"80  >  49373 [PSH, ACK] Seq=530 Ack=193 Win=30032 Len=964 TSval=4294942038 TSecr=14118349 [TCP segment of a reassembled PDU]",HueBridge
4618,20.360751,10.10.10.6,10.10.10.30,HTTP,309,"Continuation",HueBridge
4619,20.361770,10.10.10.30,10.10.10.6,TCP,66,"49373  >  80 [ACK] Seq=193 Ack=1494 Win=90624 Len=0 TSval=14118350 TSecr=4294942038",HueBridge
4620,20.363535,10.10.10.30,10.10.10.6,TCP,66,"49373  >  80 [FIN, ACK] Seq=193 Ack=1738 Win=92544 Len=0 TSval=14118350 TSecr=4294942039",HueBridge
4621,20.363795,10.10.10.6,10.10.10.30,TCP,66,"80  >  49373 [ACK] Seq=1738 Ack=194 Win=30032 Len=0 TSval=4294942039 TSecr=14118350",HueBridge
4622,20.825789,10.10.10.30,10.10.10.6,TCP,74,"60243  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14118441 TSecr=0 WS=128",HueBridge
4623,20.826219,10.10.10.6,10.10.10.30,TCP,74,"80  >  60243 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=4294942085 TSecr=14118441 WS=8",HueBridge
4624,20.829732,10.10.10.30,10.10.10.6,TCP,66,"60243  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14118443 TSecr=4294942085",HueBridge
4625,20.832562,10.10.10.30,10.10.10.6,HTTP,362,"PUT /api/59df4532a5f9c15ff500b552b69bbc/config HTTP/1.1  (application/x-www-form-urlencoded)",HueBridge
4626,20.832859,10.10.10.6,10.10.10.30,TCP,66,"80  >  60243 [ACK] Seq=1 Ack=297 Win=30032 Len=0 TSval=4294942086 TSecr=14118444",HueBridge
4627,20.833821,10.10.10.6,10.10.10.30,TCP,83,"80  >  60243 [PSH, ACK] Seq=1 Ack=297 Win=30032 Len=17 TSval=4294942086 TSecr=14118444 [TCP segment of a reassembled PDU]",HueBridge
4628,20.836810,10.10.10.30,10.10.10.6,TCP,66,"60243  >  80 [ACK] Seq=297 Ack=18 Win=87680 Len=0 TSval=14118444 TSecr=4294942086",HueBridge
4629,20.837270,10.10.10.6,10.10.10.30,TCP,519,"80  >  60243 [PSH, ACK] Seq=18 Ack=297 Win=30032 Len=453 TSval=4294942086 TSecr=14118444 [TCP segment of a reassembled PDU]",HueBridge
4630,20.839962,10.10.10.6,10.10.10.30,HTTP,67,"HTTP/1.1 200 OK  (application/json)",HueBridge
4631,20.840118,10.10.10.30,10.10.10.6,TCP,66,"60243  >  80 [ACK] Seq=297 Ack=471 Win=88704 Len=0 TSval=14118445 TSecr=4294942086",HueBridge
4632,20.840130,10.10.10.6,10.10.10.30,TCP,67,"[TCP Out-Of-Order] 80  >  60243 [FIN, PSH, ACK] Seq=471 Ack=297 Win=30032 Len=1 TSval=4294942087 TSecr=14118444",HueBridge
4633,20.844527,10.10.10.30,10.10.10.6,TCP,78,"60243  >  80 [ACK] Seq=297 Ack=473 Win=88704 Len=0 TSval=14118446 TSecr=4294942087 SLE=471 SRE=473",HueBridge
4634,20.844962,10.10.10.30,10.10.10.6,TCP,66,"60243  >  80 [FIN, ACK] Seq=297 Ack=473 Win=88704 Len=0 TSval=14118446 TSecr=4294942087",HueBridge
4635,20.845200,10.10.10.6,10.10.10.30,TCP,66,"80  >  60243 [ACK] Seq=473 Ack=298 Win=30032 Len=0 TSval=4294942087 TSecr=14118446",HueBridge
4636,21.616915,10.10.10.6,10.10.10.1,DNS,78,"Standard query 0x000a A bridge.meethue.com",HueBridge
4637,21.617010,10.10.10.1,10.10.10.6,DNS,94,"Standard query response 0x000a A bridge.meethue.com A 130.211.93.93",HueBridge
4638,21.617620,10.10.10.6,130.211.93.93,TCP,74,"42483  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=4294942164 TSecr=0 WS=8",HueBridge
4639,21.628458,130.211.93.93,10.10.10.6,TCP,74,"80  >  42483 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1380 SACK_PERM=1 TSval=358819448 TSecr=4294942164 WS=128",HueBridge
4640,21.628839,10.10.10.6,130.211.93.93,TCP,66,"42483  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0 TSval=4294942165 TSecr=358819448",HueBridge
4641,21.628898,10.10.10.6,130.211.93.93,TCP,71,"42483  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29200 Len=5 TSval=4294942165 TSecr=358819448 [TCP segment of a reassembled PDU]",HueBridge
4642,21.639124,130.211.93.93,10.10.10.6,TCP,66,"80  >  42483 [ACK] Seq=1 Ack=6 Win=29056 Len=0 TSval=358819451 TSecr=4294942165",HueBridge
4643,21.639562,10.10.10.6,130.211.93.93,HTTP,853,"POST /queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9b595f1c2b719b047fd775267cd9d7267522fecf4cb3d935c25e9dfd04dd67c21e67ac5bdfc3e2563abbc5937c8da07625fd7a7a55197b2d9c265de77e2e70a839db10f740464f38a0582aff25bcbfe56e9993ca95eb11e469f4d13bf733a2be8491c67a962dcb6a66feabf4f9d05c80d040cd076d27c1a4c5cdc4c84ab7d0030&i=61d76ed3a4e030d6dedd80001b803496&auth=7dfb01365251df892813a0d1a2e73c372fb9a08a HTTP/1.1  (text/plain)",HueBridge
4644,21.650088,130.211.93.93,10.10.10.6,TCP,66,"80  >  42483 [ACK] Seq=1 Ack=793 Win=30592 Len=0 TSval=358819453 TSecr=4294942166",HueBridge
4645,21.653125,130.211.93.93,10.10.10.6,HTTP,320,"HTTP/1.1 200 OK  (text/plain)",HueBridge
4646,21.653149,130.211.93.93,10.10.10.6,TCP,66,"80  >  42483 [FIN, ACK] Seq=255 Ack=793 Win=30592 Len=0 TSval=358819454 TSecr=4294942166",HueBridge
4647,21.653487,10.10.10.6,130.211.93.93,TCP,66,"42483  >  80 [ACK] Seq=793 Ack=255 Win=30272 Len=0 TSval=4294942168 TSecr=358819454",HueBridge
4648,21.654426,10.10.10.6,130.211.93.93,TCP,66,"42483  >  80 [FIN, ACK] Seq=793 Ack=256 Win=30272 Len=0 TSval=4294942168 TSecr=358819454",HueBridge
4649,21.664783,130.211.93.93,10.10.10.6,TCP,66,"80  >  42483 [ACK] Seq=256 Ack=794 Win=30592 Len=0 TSval=358819457 TSecr=4294942168",HueBridge
4650,23.657616,10.10.10.6,10.10.10.1,DNS,78,"Standard query 0x000b A bridge.meethue.com",HueBridge
4651,23.657712,10.10.10.1,10.10.10.6,DNS,94,"Standard query response 0x000b A bridge.meethue.com A 130.211.93.93",HueBridge
4652,23.658340,10.10.10.6,130.211.93.93,TCP,74,"42484  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=4294942368 TSecr=0 WS=8",HueBridge
4653,23.669371,130.211.93.93,10.10.10.6,TCP,74,"80  >  42484 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1380 SACK_PERM=1 TSval=357436043 TSecr=4294942368 WS=128",HueBridge
4654,23.669700,10.10.10.6,130.211.93.93,TCP,66,"42484  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0 TSval=4294942369 TSecr=357436043",HueBridge
4655,23.669799,10.10.10.6,130.211.93.93,TCP,71,"42484  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29200 Len=5 TSval=4294942369 TSecr=357436043 [TCP segment of a reassembled PDU]",HueBridge
4656,23.680027,130.211.93.93,10.10.10.6,TCP,66,"80  >  42484 [ACK] Seq=1 Ack=6 Win=29056 Len=0 TSval=357436046 TSecr=4294942369",HueBridge
4657,23.680591,10.10.10.6,130.211.93.93,HTTP,853,"POST /queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9b595f1c2b719b047fd775267cd9d7267522fecf4cb3d935c25e9dfd04dd67c21e67ac5bdfc3e2563abbc5937c8da07625fd7a7a55197b2d9c265de77e2e70a839db10f740464f38a0582aff25bcbfe56e9993ca95eb11e469f4d13bf733a2be8491c67a962dcb6a66feabf4f9d05c80d040cd076d27c1a4c5cdc4c84ab7d0030&i=1b0dd17dbd43768edb94c3796d2d858b&auth=de3969b48b07ec9f864afd66ffc79640f738351a HTTP/1.1  (text/plain)",HueBridge
4658,23.691438,130.211.93.93,10.10.10.6,TCP,66,"80  >  42484 [ACK] Seq=1 Ack=793 Win=30592 Len=0 TSval=357436049 TSecr=4294942371",HueBridge
4659,23.701787,130.211.93.93,10.10.10.6,HTTP,320,"HTTP/1.1 200 OK  (text/plain)",HueBridge
4660,23.702153,10.10.10.6,130.211.93.93,TCP,66,"42484  >  80 [ACK] Seq=793 Ack=255 Win=30272 Len=0 TSval=4294942373 TSecr=357436052",HueBridge
4661,23.702514,130.211.93.93,10.10.10.6,TCP,66,"80  >  42484 [FIN, ACK] Seq=255 Ack=793 Win=30592 Len=0 TSval=357436052 TSecr=4294942371",HueBridge
4662,23.703290,10.10.10.6,130.211.93.93,TCP,66,"42484  >  80 [FIN, ACK] Seq=793 Ack=256 Win=30272 Len=0 TSval=4294942373 TSecr=357436052",HueBridge
4663,23.713538,130.211.93.93,10.10.10.6,TCP,66,"80  >  42484 [ACK] Seq=256 Ack=794 Win=30592 Len=0 TSval=357436055 TSecr=4294942373",HueBridge
4664,24.989108,10.10.10.30,10.10.10.6,TCP,74,"40354  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14119274 TSecr=0 WS=128",HueBridge
4665,24.989542,10.10.10.6,10.10.10.30,TCP,74,"80  >  40354 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=4294942501 TSecr=14119274 WS=8",HueBridge
4666,24.991774,10.10.10.30,10.10.10.6,TCP,66,"40354  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14119276 TSecr=4294942501",HueBridge
4667,24.993228,10.10.10.30,10.10.10.6,HTTP,335,"POST /api/59df4532a5f9c15ff500b552b69bbc/lights/ HTTP/1.1 ",HueBridge
4668,24.993571,10.10.10.6,10.10.10.30,TCP,66,"80  >  40354 [ACK] Seq=1 Ack=270 Win=30032 Len=0 TSval=4294942502 TSecr=14119276",HueBridge
4669,24.994597,10.10.10.6,10.10.10.30,TCP,83,"80  >  40354 [PSH, ACK] Seq=1 Ack=270 Win=30032 Len=17 TSval=4294942502 TSecr=14119276 [TCP segment of a reassembled PDU]",HueBridge
4670,24.995467,10.10.10.6,10.10.10.30,HTTP,523,"HTTP/1.1 200 OK  (application/json)",HueBridge
4671,24.996841,10.10.10.30,10.10.10.6,TCP,66,"40354  >  80 [ACK] Seq=270 Ack=18 Win=87680 Len=0 TSval=14119277 TSecr=4294942502",HueBridge
4672,24.998356,10.10.10.30,10.10.10.6,TCP,66,"40354  >  80 [FIN, ACK] Seq=270 Ack=476 Win=88704 Len=0 TSval=14119277 TSecr=4294942502",HueBridge
4673,24.998632,10.10.10.6,10.10.10.30,TCP,66,"80  >  40354 [ACK] Seq=476 Ack=271 Win=30032 Len=0 TSval=4294942502 TSecr=14119277",HueBridge
4674,25.006074,10.10.10.30,10.10.10.6,TCP,74,"50100  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14119278 TSecr=0 WS=128",HueBridge
4675,25.006502,10.10.10.6,10.10.10.30,TCP,74,"80  >  50100 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=4294942503 TSecr=14119278 WS=8",HueBridge
4676,25.007716,10.10.10.30,10.10.10.6,TCP,66,"50100  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14119279 TSecr=4294942503",HueBridge
4677,25.008493,10.10.10.30,10.10.10.6,HTTP,269,"GET /api/59df4532a5f9c15ff500b552b69bbc/lights/new HTTP/1.1 ",HueBridge
4678,25.008775,10.10.10.6,10.10.10.30,TCP,66,"80  >  50100 [ACK] Seq=1 Ack=204 Win=30032 Len=0 TSval=4294942503 TSecr=14119279",HueBridge
4679,25.009623,10.10.10.6,10.10.10.30,TCP,83,"80  >  50100 [PSH, ACK] Seq=1 Ack=204 Win=30032 Len=17 TSval=4294942503 TSecr=14119279 [TCP segment of a reassembled PDU]",HueBridge
4680,25.010078,10.10.10.6,10.10.10.30,HTTP,492,"HTTP/1.1 200 OK  (application/json)",HueBridge
4681,25.010176,10.10.10.6,10.10.10.30,TCP,492,"[TCP Out-Of-Order] 80  >  50100 [FIN, PSH, ACK] Seq=18 Ack=204 Win=30032 Len=426 TSval=4294942504 TSecr=14119279[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]",HueBridge
4682,25.017296,10.10.10.30,10.10.10.6,TCP,66,"50100  >  80 [ACK] Seq=204 Ack=18 Win=87680 Len=0 TSval=14119280 TSecr=4294942503",HueBridge
4683,25.017392,10.10.10.30,10.10.10.6,TCP,78,"50100  >  80 [ACK] Seq=204 Ack=445 Win=88704 Len=0 TSval=14119280 TSecr=4294942504 SLE=18 SRE=445",HueBridge
4684,25.017516,10.10.10.30,10.10.10.6,TCP,66,"50100  >  80 [FIN, ACK] Seq=204 Ack=445 Win=88704 Len=0 TSval=14119280 TSecr=4294942504",HueBridge
4685,25.017764,10.10.10.6,10.10.10.30,TCP,66,"80  >  50100 [ACK] Seq=445 Ack=205 Win=30032 Len=0 TSval=4294942504 TSecr=14119280",HueBridge
4686,25.706181,10.10.10.6,10.10.10.1,DNS,78,"Standard query 0x000c A bridge.meethue.com",HueBridge
4687,25.706274,10.10.10.1,10.10.10.6,DNS,94,"Standard query response 0x000c A bridge.meethue.com A 130.211.93.93",HueBridge
4688,25.706891,10.10.10.6,130.211.93.93,TCP,74,"42485  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=4294942573 TSecr=0 WS=8",HueBridge
4689,26.700220,10.10.10.6,130.211.93.93,TCP,74,"[TCP Retransmission] 42485  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=4294942673 TSecr=0 WS=8",HueBridge
4690,26.710917,130.211.93.93,10.10.10.6,TCP,74,"80  >  42485 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1380 SACK_PERM=1 TSval=186638938 TSecr=4294942573 WS=128",HueBridge
4691,26.711301,10.10.10.6,130.211.93.93,TCP,60,"42485  >  80 [RST] Seq=1 Win=0 Len=0",HueBridge
4692,27.028858,10.10.10.30,10.10.10.6,TCP,74,"51947  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14119681 TSecr=0 WS=128",HueBridge
4693,27.029275,10.10.10.6,10.10.10.30,TCP,74,"80  >  51947 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=4294942705 TSecr=14119681 WS=8",HueBridge
4694,27.033443,10.10.10.30,10.10.10.6,TCP,66,"51947  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14119684 TSecr=4294942705",HueBridge
4695,27.035699,10.10.10.30,10.10.10.6,HTTP,269,"GET /api/59df4532a5f9c15ff500b552b69bbc/lights/new HTTP/1.1 ",HueBridge
4696,27.035983,10.10.10.6,10.10.10.30,TCP,66,"80  >  51947 [ACK] Seq=1 Ack=204 Win=30032 Len=0 TSval=4294942706 TSecr=14119684",HueBridge
4697,27.036796,10.10.10.6,10.10.10.30,TCP,83,"80  >  51947 [PSH, ACK] Seq=1 Ack=204 Win=30032 Len=17 TSval=4294942706 TSecr=14119684 [TCP segment of a reassembled PDU]",HueBridge
4698,27.037256,10.10.10.6,10.10.10.30,HTTP,492,"HTTP/1.1 200 OK  (application/json)",HueBridge
4699,27.040909,10.10.10.30,10.10.10.6,TCP,66,"51947  >  80 [ACK] Seq=204 Ack=18 Win=87680 Len=0 TSval=14119685 TSecr=4294942706",HueBridge
4700,27.047384,10.10.10.30,10.10.10.6,TCP,66,"51947  >  80 [FIN, ACK] Seq=204 Ack=445 Win=88704 Len=0 TSval=14119687 TSecr=4294942706",HueBridge
4701,27.047708,10.10.10.6,10.10.10.30,TCP,66,"80  >  51947 [ACK] Seq=445 Ack=205 Win=30032 Len=0 TSval=4294942707 TSecr=14119687",HueBridge
4702,28.702222,10.10.10.6,10.10.10.1,DNS,78,"Standard query 0x000d A bridge.meethue.com",HueBridge
4703,28.702317,10.10.10.1,10.10.10.6,DNS,94,"Standard query response 0x000d A bridge.meethue.com A 130.211.93.93",HueBridge
4704,28.702919,10.10.10.6,130.211.93.93,TCP,74,"42486  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=4294942873 TSecr=0 WS=8",HueBridge
4705,28.714082,130.211.93.93,10.10.10.6,TCP,74,"80  >  42486 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1380 SACK_PERM=1 TSval=917688903 TSecr=4294942873 WS=128",HueBridge
4706,28.714427,10.10.10.6,130.211.93.93,TCP,66,"42486  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0 TSval=4294942874 TSecr=917688903",HueBridge
4707,28.714559,10.10.10.6,130.211.93.93,TCP,71,"42486  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29200 Len=5 TSval=4294942874 TSecr=917688903 [TCP segment of a reassembled PDU]",HueBridge
4708,28.725146,130.211.93.93,10.10.10.6,TCP,66,"80  >  42486 [ACK] Seq=1 Ack=6 Win=29056 Len=0 TSval=917688906 TSecr=4294942874",HueBridge
4709,28.725597,10.10.10.6,130.211.93.93,HTTP,853,"POST /queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9b595f1c2b719b047fd775267cd9d7267522fecf4cb3d935c25e9dfd04dd67c21e67ac5bdfc3e2563abbc5937c8da07625fd7a7a55197b2d9c265de77e2e70a839db10f740464f38a0582aff25bcbfe56e9993ca95eb11e469f4d13bf733a2be8491c67a962dcb6a66feabf4f9d05c80d040cd076d27c1a4c5cdc4c84ab7d0030&i=c0605284ffcc821d054bfa275ecd0d8d&auth=fb16ec1648382e78a7096fa263c41f7612c7de4d HTTP/1.1  (text/plain)",HueBridge
4710,28.736332,130.211.93.93,10.10.10.6,TCP,66,"80  >  42486 [ACK] Seq=1 Ack=793 Win=30592 Len=0 TSval=917688909 TSecr=4294942875",HueBridge
4711,28.740988,130.211.93.93,10.10.10.6,HTTP,320,"HTTP/1.1 200 OK  (text/plain)",HueBridge
4712,28.741321,10.10.10.6,130.211.93.93,TCP,66,"42486  >  80 [ACK] Seq=793 Ack=255 Win=30272 Len=0 TSval=4294942877 TSecr=917688910",HueBridge
4713,28.741329,130.211.93.93,10.10.10.6,TCP,66,"80  >  42486 [FIN, ACK] Seq=255 Ack=793 Win=30592 Len=0 TSval=917688910 TSecr=4294942875",HueBridge
4714,28.742376,10.10.10.6,130.211.93.93,TCP,66,"42486  >  80 [FIN, ACK] Seq=793 Ack=256 Win=30272 Len=0 TSval=4294942877 TSecr=917688910",HueBridge
4715,28.753399,130.211.93.93,10.10.10.6,TCP,66,"80  >  42486 [ACK] Seq=256 Ack=794 Win=30592 Len=0 TSval=917688913 TSecr=4294942877",HueBridge
4716,29.063209,10.10.10.30,10.10.10.6,TCP,74,"50801  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14120088 TSecr=0 WS=128",HueBridge
4717,29.063627,10.10.10.6,10.10.10.30,TCP,74,"80  >  50801 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=4294942909 TSecr=14120088 WS=8",HueBridge
4718,29.065965,10.10.10.30,10.10.10.6,TCP,66,"50801  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14120090 TSecr=4294942909",HueBridge
4719,29.067202,10.10.10.30,10.10.10.6,HTTP,269,"GET /api/59df4532a5f9c15ff500b552b69bbc/lights/new HTTP/1.1 ",HueBridge
4720,29.067580,10.10.10.6,10.10.10.30,TCP,66,"80  >  50801 [ACK] Seq=1 Ack=204 Win=30032 Len=0 TSval=4294942909 TSecr=14120091",HueBridge
4721,29.068251,10.10.10.6,10.10.10.30,TCP,83,"80  >  50801 [PSH, ACK] Seq=1 Ack=204 Win=30032 Len=17 TSval=4294942909 TSecr=14120091 [TCP segment of a reassembled PDU]",HueBridge
4722,29.068664,10.10.10.6,10.10.10.30,HTTP,492,"HTTP/1.1 200 OK  (application/json)",HueBridge
4723,29.070292,10.10.10.6,10.10.10.30,TCP,492,"[TCP Out-Of-Order] 80  >  50801 [FIN, PSH, ACK] Seq=18 Ack=204 Win=30032 Len=426 TSval=4294942910 TSecr=14120091[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]",HueBridge
4724,29.071439,10.10.10.30,10.10.10.6,TCP,66,"50801  >  80 [ACK] Seq=204 Ack=18 Win=87680 Len=0 TSval=14120091 TSecr=4294942909",HueBridge
4725,29.074612,10.10.10.30,10.10.10.6,TCP,78,"50801  >  80 [ACK] Seq=204 Ack=445 Win=88704 Len=0 TSval=14120092 TSecr=4294942910 SLE=18 SRE=445",HueBridge
4726,29.074792,10.10.10.30,10.10.10.6,TCP,66,"50801  >  80 [FIN, ACK] Seq=204 Ack=445 Win=88704 Len=0 TSval=14120092 TSecr=4294942910",HueBridge
4727,29.075112,10.10.10.6,10.10.10.30,TCP,66,"80  >  50801 [ACK] Seq=445 Ack=205 Win=30032 Len=0 TSval=4294942910 TSecr=14120092",HueBridge
4728,30.354269,10.10.10.30,10.10.10.6,TCP,74,"54659  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14120346 TSecr=0 WS=128",HueBridge
4729,30.354681,10.10.10.6,10.10.10.30,TCP,74,"80  >  54659 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=4294943038 TSecr=14120346 WS=8",HueBridge
4730,30.358531,10.10.10.30,10.10.10.6,TCP,66,"54659  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14120349 TSecr=4294943038",HueBridge
4731,30.360671,10.10.10.30,10.10.10.6,HTTP,258,"GET /api/59df4532a5f9c15ff500b552b69bbc HTTP/1.1 ",HueBridge
4732,30.361050,10.10.10.6,10.10.10.30,TCP,66,"80  >  54659 [ACK] Seq=1 Ack=193 Win=30032 Len=0 TSval=4294943039 TSecr=14120349",HueBridge
4733,30.361733,10.10.10.6,10.10.10.30,TCP,83,"80  >  54659 [PSH, ACK] Seq=1 Ack=193 Win=30032 Len=17 TSval=4294943039 TSecr=14120349 [TCP segment of a reassembled PDU]",HueBridge
4734,30.365638,10.10.10.30,10.10.10.6,TCP,66,"54659  >  80 [ACK] Seq=193 Ack=18 Win=87680 Len=0 TSval=14120350 TSecr=4294943039",HueBridge
4735,30.366092,10.10.10.6,10.10.10.30,TCP,761,"80  >  54659 [PSH, ACK] Seq=18 Ack=193 Win=30032 Len=695 TSval=4294943039 TSecr=14120350 [TCP segment of a reassembled PDU]",HueBridge
4736,30.369694,10.10.10.6,10.10.10.30,HTTP,1114,"HTTP/1.1 200 OK  (application/json)",HueBridge
4737,30.370340,10.10.10.30,10.10.10.6,TCP,66,"54659  >  80 [ACK] Seq=193 Ack=713 Win=89088 Len=0 TSval=14120351 TSecr=4294943039",HueBridge
4738,30.370379,10.10.10.6,10.10.10.30,TCP,1114,"[TCP Out-Of-Order] 80  >  54659 [FIN, PSH, ACK] Seq=713 Ack=193 Win=30032 Len=1048 TSval=4294943040 TSecr=14120350",HueBridge
